price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built
325000,3,1,1600,7500,1,0,0,3,7,1600,1966
835000,3,2.25,2120,54014,2,0,0,4,9,2120,1964
560000,4,1.75,1880,3880,1.5,0,0,4,7,1090,1944
362000,3,1,1290,10125,1,0,0,4,7,1290,1956
1306000,5,2.5,2770,8100,2,0,0,3,9,2770,2002
246500,3,1.5,1270,11600,1,0,0,4,7,1270,1964
610000,2,2,1210,740,2,0,0,3,8,780,2014
585000,3,1.75,1480,4800,2,0,0,4,7,1140,1944
540000,4,1.75,1840,4280,1,0,0,4,7,920,1918
697000,4,3,2820,2850,1.5,0,0,5,7,1860,1928
4208000,5,6,7440,21540,2,0,0,3,12,5550,2003
339000,4,2,2470,5080,1.5,0,0,3,6,1970,1948
268000,3,1.75,1370,10050,1,0,1,4,7,1370,1966
333000,4,1.75,1880,9880,1,0,0,4,8,1880,1967
685000,3,1.75,1480,7000,1,0,2,3,8,1480,1963
146000,2,1,780,9750,1,0,0,3,6,780,1937
5.00E+05,4,2.5,2840,18001,2,0,0,3,9,2840,1994
563000,3,2,1580,5289,1,0,0,3,7,870,1940
667000,3,2.75,2216,31215,1,0,0,3,9,2216,1968
5.00E+05,2,2,1250,3360,1,0,0,3,7,1250,1957
229000,3,1,940,8400,1,0,0,3,7,940,1958
475000,4,2.25,1800,7200,1,0,0,3,7,1230,1979
840000,5,2.75,2790,20824,1,0,0,3,9,1680,1959
323000,3,2.5,1890,6560,2,0,0,3,7,1890,2003
539000,4,2.5,2340,19850,2,0,0,3,9,2340,1993
667500,3,2,2040,4841,1,0,0,4,7,1020,1949
221000,3,1,1240,5250,1.5,0,0,4,6,1240,1904
1380000,5,4.25,4050,18827,1,0,2,4,10,2150,1979
219950,3,2.25,1500,7615,1,0,0,3,7,1150,1984
443000,3,2.25,1920,8223,2,0,0,4,7,1920,1989
675000,3,3.25,1720,1330,2,0,0,3,8,1030,2004
1126000,5,3.5,3880,13885,2,0,3,4,9,2540,1979
412000,2,1,1040,5120,1,0,0,3,7,1040,1901
920000,3,1,1410,9656,1,0,0,3,7,960,1953
499000,4,2.5,2910,6479,2,0,0,3,7,2910,2006
531000,2,1.5,1260,6660,1.5,0,0,4,7,1260,1926
425000,2,2.5,1150,1027,3,0,0,3,8,1150,2008
514000,3,1.5,1610,9964,1,0,0,3,7,1080,1977
510000,4,3,3610,18948,2,0,0,3,10,3610,1993
260000,4,2,1480,8625,1,0,0,4,7,1480,1974
260000,3,1.75,1340,8000,1,0,0,3,7,1340,1980
324500,3,2.5,1660,3990,2,0,0,3,7,1660,2009
482975,3,2.25,2130,8801,1,0,0,3,8,1370,1976
465000,4,2.25,2210,8862,1,0,0,4,8,1270,1977
470000,4,2.5,2470,8536,2,0,0,3,8,2470,2002
665000,5,2,2800,17788,1,0,0,4,8,1400,1963
305000,4,2,1610,6250,1,0,0,4,7,1610,1952
535500,3,2.5,2050,4976,2,0,0,3,8,2050,1994
760000,4,3.5,3000,5300,1,0,0,5,7,1780,1949
510000,2,1.75,1210,131115,1.5,0,0,5,7,1210,1950
458000,2,1.75,990,5850,1,0,0,4,6,990,1942
625000,3,2.5,2260,5500,1.5,0,0,3,7,1280,1910
383000,4,2.5,2370,10580,2,0,0,3,8,2370,1966
435000,3,2.5,2530,13446,2,0,0,3,9,2530,1993
650000,3,2.5,2500,51836,1,0,0,3,9,1510,2013
995000,4,3.5,2780,9550,2,0,4,5,10,2530,1978
357000,4,2.5,1980,9757,2,0,0,5,7,1980,1995
372000,4,2.75,2610,8967,2,0,0,4,8,2610,1990
627000,3,2,1940,3800,1,0,0,4,7,1050,1927
319000,4,2.5,2510,7992,1,0,0,3,8,1610,1978
1190000,4,2.5,3160,13194,2,0,0,5,10,3160,1965
525000,3,1.5,1380,4290,1,0,0,3,7,1080,1955
220000,4,2,1620,5200,1.5,0,0,4,7,1620,1978
660000,3,1.75,2030,9032,2,0,2,4,7,2030,1963
455000,3,1.5,1380,6657,2,0,0,3,7,1380,1986
335000,3,1.75,2100,8298,1,0,0,4,7,1230,1952
306500,3,2.5,1970,6291,2,0,0,4,7,1970,1998
320000,4,2.25,2190,9020,2,0,0,3,8,2190,1978
536000,3,1.75,1530,8503,1,0,0,4,7,1150,1983
232500,3,1.5,1940,9887,1,0,0,4,7,1140,1969
480000,2,2,1350,4220,1,0,0,3,8,1350,2004
405500,2,2.75,1350,1252,2,0,0,3,8,1120,2006
925000,3,2.75,3280,10558,1,0,2,4,9,2040,1979
249000,3,2,1360,6082,1,0,0,3,7,1360,1994
690000,2,2.5,1990,1756,3,0,0,3,9,1780,2005
350000,4,2.25,2300,4600,1.5,0,0,4,7,1340,1904
385000,4,2.5,2560,6238,2,0,0,3,8,2560,2007
402000,5,2.75,2160,7200,1.5,0,0,3,7,1220,1955
375000,3,1,1210,7425,1,0,0,4,6,1210,1910
275000,4,2,1440,10920,1,0,0,3,5,1440,1943
270000,4,2.25,1900,8600,1,0,0,4,8,1900,1975
320900,3,2,1770,7251,1,0,0,4,8,1770,1990
5.00E+05,3,2,2050,11454,1,0,0,3,8,2050,1987
293000,4,1,1130,8308,1.5,0,0,4,6,1130,1944
278000,2,2.5,1420,2229,2,0,0,3,7,1420,2004
357562,2,1.75,1210,1032,2,0,0,3,8,1210,2014
469000,5,2.5,2690,11745,1,0,0,3,8,1790,1960
598800,6,4,4470,17877,3,0,3,3,9,3230,2013
220000,3,1.5,1660,15600,2,0,0,3,7,1660,1981
690000,3,2.25,2430,8327,1,0,0,4,9,1430,1978
257500,1,1,710,6060,1,0,0,4,6,710,1916
399950,3,2.25,1360,1041,2,0,0,3,8,1094,2006
8.00E+05,3,1,1700,4400,1.5,0,0,4,8,1700,1906
899000,4,3.5,2490,5500,2,0,0,3,9,1780,2015
265000,4,3,1730,7264,2,0,0,3,6,1730,1920
560000,2,1.75,970,4233,1,0,0,4,7,970,1944
502700,4,3.5,2710,14016,2,0,0,4,8,2710,1968
1075000,4,4.25,3500,8750,1,0,4,5,9,2140,1951
897500,4,3,4370,217882,2,0,0,3,10,4370,1984
388000,4,2.5,2440,7155,2,0,0,3,8,2440,1993
256000,3,2.5,1570,5113,1,0,0,3,7,1090,1996
488500,3,2,1710,10959,1,0,0,4,7,1030,1981
295000,2,2,1590,8000,1,0,0,3,7,910,1984
165000,3,1.5,1250,7200,1,0,0,4,7,1250,1978
317000,3,1.75,1530,7650,1,0,0,4,8,1530,1977
485000,4,1.75,2560,43995,2,0,0,4,7,2560,1962
245000,3,2.25,1422,3677,2,0,0,3,7,1422,2012
1360000,4,3,5430,108900,2,0,0,4,10,5430,1987
416000,3,1,1110,12150,1,0,0,4,7,1110,1957
268000,3,2.75,1880,1793,2,0,0,3,7,1810,2001
597000,4,2.5,2280,2432,2,0,0,5,8,1520,1921
542000,4,2.5,2020,3440,1.5,0,0,4,7,1480,1928
375000,3,2,1410,10078,1,0,0,4,6,1410,1983
1475000,5,3.25,3680,10300,1.5,0,0,4,10,3680,1927
210000,3,2.5,1610,6732,2,0,0,3,7,1610,1994
1050000,4,3.25,3680,8580,1,0,3,5,10,1840,1959
491000,3,2,1250,1306,3,0,0,3,7,1250,2000
260000,6,2,2220,8797,1,0,0,3,7,2220,1977
989990,4,3.5,3830,7150,2,0,0,3,9,3830,2014
1070000,3,3,2940,4622,2,0,0,4,9,2230,1988
358000,3,3.25,1410,1442,3,0,0,3,8,1360,2006
367000,4,2.5,2350,8182,2,0,0,3,8,2350,1997
649950,3,2.5,2420,6847,2,0,0,3,9,2420,2009
365500,3,2,1410,9600,1,0,0,4,7,1410,1983
525000,1,1,830,3200,1,0,0,3,7,830,1924
350000,4,2.5,2650,10459,2,0,0,4,8,2650,1989
210000,2,0.75,840,49658,1,0,0,2,6,840,1948
518380,4,2.5,2810,4500,2,0,0,3,9,2810,2014
765000,5,3.75,3580,14275,2,0,0,3,10,3190,1999
424950,5,3.5,2760,3865,2.5,0,0,3,8,2760,2013
1050000,3,2.5,2200,1970,2,0,0,3,9,1610,2008
395000,2,1,870,3121,1,0,0,4,7,870,1923
450000,2,1,1120,4590,1,0,0,3,7,1120,1924
288000,4,2.25,1610,3560,2,0,0,3,7,1610,2010
540000,4,3.5,3510,6005,2,0,0,3,8,2750,2010
595000,3,3.25,3130,28001,1,0,0,3,9,2210,1985
527000,3,2.25,2240,6450,1,0,0,3,7,1440,1979
750000,2,2.5,2630,7957,2,0,0,3,8,2630,2003
1205000,4,3,3330,7650,1,0,0,3,9,1830,2008
627000,4,2.25,1990,7712,1,0,0,3,8,1210,1973
655000,4,2.25,2200,9163,1,0,0,4,8,1430,1971
1650000,4,2.75,3190,14904,1,0,3,4,9,1940,1949
452000,2,1,1220,6000,1,0,0,3,6,880,1938
485000,3,1.75,1650,9500,1,0,0,3,8,1650,1967
1.00E+06,3,2.25,3040,52302,1,0,0,3,9,3040,2005
435000,4,2.5,1700,6380,1,0,0,4,7,850,1940
570000,4,2.5,2640,11816,2,0,0,3,8,2640,1999
580050,3,2.5,2360,4638,2,0,3,3,9,2360,1996
393000,3,2.25,2140,10256,2,0,0,3,8,2140,1987
1998000,2,2.5,3900,920423,2,0,0,3,12,3900,2009
308550,3,2,1600,13200,1,0,0,3,7,1600,1990
265000,4,2.25,2300,9100,1,0,0,3,7,1280,1977
427500,3,1,1350,7085,1,0,0,5,7,1350,1944
399000,4,2.5,2100,7355,1,0,0,5,7,2100,1969
1488000,4,4.25,5180,13077,2,0,3,3,12,4280,1998
570000,3,2.25,2010,6000,1,0,0,3,8,1330,1975
459950,4,2.5,2800,6567,2,0,0,3,9,2800,2006
325000,3,2.25,1480,97138,1.5,0,0,3,7,1480,1984
348000,3,2.25,2570,8491,2,0,0,4,8,2570,1989
325000,1,1,730,1942,1,0,0,3,7,730,2009
330000,3,1.75,1340,10276,1,0,0,4,7,1340,1961
321000,4,1,1300,18836,1,0,0,4,7,1300,1941
230000,2,0.75,900,3527,1,0,0,3,6,900,1939
322000,4,2.5,1950,4553,2,0,0,3,7,1950,2000
620000,4,2.5,2730,9260,2,0,0,3,8,2730,2008
288400,4,2.5,1860,6687,1,0,0,4,7,1220,1983
295000,4,2,1710,8814,1,0,0,5,7,1030,1975
252000,3,1,1170,9730,1,0,0,3,7,1170,1968
3.00E+05,4,1.5,1460,8760,1,0,0,3,7,1460,1958
634000,3,1.75,2570,13000,2,0,0,4,7,2570,1962
720000,3,1.75,2040,4000,2,0,0,5,7,1360,1924
345000,2,1,1080,7775,1,0,0,3,6,1080,1955
225000,3,1.5,1250,7500,1,0,0,3,7,1250,1967
275000,4,1,1080,26114,1.5,0,0,5,5,1080,1900
445800,3,2,1320,6500,1,0,0,3,7,1320,1947
6.00E+05,5,4.5,4440,9784,2,0,0,3,10,4440,2012
550285,2,1.75,1680,4500,1,0,0,3,8,1680,2004
455000,4,2.75,3030,117378,1,0,0,4,8,1680,1959
450000,3,2.5,2790,48994,2,0,0,4,9,2790,1984
297975,3,2.25,2820,8100,1,0,0,4,7,1720,1947
150000,3,1,1450,6776,1,0,0,3,7,1450,1952
285000,3,2,1460,6377,1,0,0,3,7,1460,1995
358000,2,2.5,1278,987,2,0,0,3,7,1002,2007
265000,5,2.75,2920,5250,1.5,0,0,5,7,1800,1911
1185000,3,2.75,2500,5568,2,0,0,5,9,2500,1905
422250,2,1.5,1280,1256,2,0,0,3,8,1200,1998
229000,2,1,810,5100,1,0,0,3,6,810,1955
476000,3,1.75,1650,9600,1,0,0,4,7,1650,1977
802000,2,2.5,2210,6327,1,0,0,3,8,2210,2003
540000,4,2.5,2050,34222,2,0,0,4,8,2050,1989
915000,4,2.5,3510,28052,2,0,0,3,10,3510,1988
419000,7,3.25,4340,8521,2,0,0,3,7,2550,1986
319500,4,2.75,2500,5100,1.5,0,0,4,7,1420,1907
279000,4,2.25,2090,8941,2,0,0,3,7,2090,1975
480000,3,2.5,2410,4656,2,0,0,3,7,2410,2009
472500,4,1.75,1440,8536,1,0,0,4,7,1440,1961
525000,4,2,2420,10735,1.5,0,0,3,7,2420,1967
1450000,4,3.5,4300,108865,2,0,0,3,11,4300,2014
495000,3,1.75,2080,3000,1,0,0,4,7,1040,1925
215000,2,2,1180,2521,2,0,0,3,6,1180,2005
278226,4,2.5,2390,4639,2,0,0,3,8,2390,2006
560000,4,2.5,2300,7989,2,0,0,3,9,2300,1990
287500,4,2,1220,9147,1,0,0,5,7,1220,1953
535000,3,1,1330,40259,1,0,0,4,7,1330,1977
384950,3,2.5,1860,3690,2,0,0,3,7,1860,2000
330000,3,2.5,1676,18778,2,0,0,3,7,1676,1997
680000,4,1.5,1880,6200,1,0,2,5,8,1440,1954
320000,4,2.5,2070,7007,2,0,0,3,7,2070,1996
739900,5,2.5,2980,5377,2,0,0,3,9,2980,2006
702000,4,2.5,2650,6240,2,0,0,3,8,2650,2013
1050000,4,3.25,3830,8331,2,0,0,3,9,3830,2014
539950,5,3,3100,5250,2,0,0,3,7,3100,2006
4.00E+05,3,1,1100,5100,2,0,0,4,7,1100,1900
875000,4,2.5,3600,21794,2,0,0,4,11,3600,1990
530000,3,2.5,2480,7480,2,0,0,3,9,2480,1992
550000,5,2.75,3000,9473,1,0,0,3,8,1500,1966
482000,2,1,950,3960,1,0,0,3,7,950,1941
247000,4,2,1750,8116,1,0,0,4,5,1750,1943
574000,3,2,2060,7000,1,0,0,4,9,2060,1988
817250,3,2.5,2980,7202,2,0,0,3,8,2980,1999
699950,3,3.25,2230,5460,1,0,1,4,8,1430,1977
185900,3,1,940,10890,1,0,0,4,5,940,1909
835000,6,2,3560,5120,2.5,0,2,3,9,3560,1900
509500,2,2.5,1590,1485,2,0,0,3,8,1300,1994
730000,4,2,2360,6000,1,0,0,5,7,1260,1939
1050000,4,2.5,2750,9949,2,0,0,3,10,2750,1999
287000,3,2.25,2300,7200,1,0,0,4,8,1550,1978
1480000,4,2.25,3920,7200,2,0,0,3,10,3120,1928
225000,3,2.25,1650,7739,1,0,0,3,8,1290,1986
839000,5,4,4280,11307,2,0,0,3,10,2710,1996
375000,4,2.5,2510,7245,2,0,0,3,9,2510,2007
625000,5,2.75,2910,85377,1,0,0,4,8,1510,1966
357000,5,2.5,2750,12350,2,0,0,3,8,2750,1987
770000,3,2.75,2070,54557,2,0,0,3,8,2070,1996
390000,3,2,1463,868,3,0,0,3,7,1463,2003
390000,3,1.5,1650,8676,1,0,0,4,8,1130,1979
374950,4,2.5,2090,3777,2,0,0,3,8,2090,2012
365500,2,1,1140,15624,1,0,0,4,6,1140,1909
539000,3,2.25,1540,5338,1,0,0,5,7,770,1954
295000,1,1,520,5600,1,0,0,3,6,520,1918
749400,4,2.5,3240,20301,2,0,0,3,10,3240,1985
685000,4,2.5,3030,7864,2,0,0,3,9,3030,1999
735000,4,2.25,2270,5102,1,0,0,5,8,1340,1954
352000,4,2.5,2470,5015,2,0,0,3,8,2470,2004
342000,3,1,1980,6450,1,0,0,4,6,1120,1950
928950,4,3.75,3280,6000,2,0,0,3,9,3280,2014
710000,4,2.25,2000,8068,2,0,0,5,8,2000,1976
1250000,5,3.25,3930,12719,2,0,2,4,10,2540,1974
525000,3,1.5,1350,6000,1,0,2,3,7,900,1950
199000,3,1,1000,8512,1,0,0,3,6,1000,1991
385000,3,1.75,1560,5950,1,0,0,4,6,780,1944
488000,2,1.5,1000,5125,1,0,0,3,7,1000,1942
950000,3,3.25,3050,18892,1,1,4,4,8,1650,1962
231200,3,2,1400,8821,1,0,0,3,7,1400,1991
248000,2,1,770,8600,1,0,0,4,4,770,1914
848750,6,3.75,3160,5000,2,0,0,3,8,3160,1989
420000,3,1.75,1720,5000,1.5,0,0,3,8,1720,1932
390000,3,2.5,2250,8076,2,0,0,3,8,2250,1995
549000,2,2.5,1380,953,3,0,0,3,9,1380,2006
480000,4,2.25,2520,2370,2,0,0,3,8,1690,1908
235000,3,1,1864,6978,1,0,0,4,7,1864,1958
333000,4,2.5,2100,7208,2,0,0,3,8,2100,1974
205000,3,1,1610,8579,1,0,0,4,7,1010,1962
380000,4,1.75,1760,7300,1,0,0,3,7,880,1956
504058,4,2.75,2910,7467,2,0,0,3,8,2910,2013
1339000,4,2.5,4250,19387,2,0,2,4,9,3260,1972
233000,3,1,1250,6180,1.5,0,0,3,7,1250,1955
240000,3,1.5,1890,9000,1,0,0,3,7,1190,1959
1800000,5,3.75,4320,39094,2,1,4,3,8,4320,1938
535000,5,2.25,2520,49222,2,0,0,4,8,2520,1978
420000,3,1.75,1820,22320,1,0,0,3,7,1250,1977
315000,4,2.5,3130,5999,2,0,0,3,7,3130,2006
709000,3,2,2360,18000,1,0,0,4,8,2180,1951
360000,4,3,2580,6740,2,0,0,3,8,2580,1999
345000,3,1.5,1240,11200,1,0,0,4,7,1240,1954
438924,3,1.5,1050,4590,1,0,0,3,7,850,1949
434500,3,1.75,1930,7210,1,0,0,3,7,1110,1975
425000,2,1,970,2700,1,0,0,4,7,770,1926
845000,4,2.5,2940,7675,2,0,0,3,9,2940,2004
315000,3,2.5,2200,5954,2,0,0,3,7,2200,2004
630000,4,2.5,2100,8800,1,0,2,4,7,1240,1960
1250000,4,3,3310,217800,1.5,0,0,3,9,3310,1989
372000,4,2.5,2500,8215,2,0,0,3,8,2500,1990
799000,3,2,2550,4794,2,0,0,3,9,2550,2007
617950,4,2.5,2410,7950,2,0,0,3,8,2410,1997
329000,3,2.25,2450,6500,2,0,0,4,8,2450,1985
440000,4,2.5,2230,5650,2,0,0,3,7,2230,2011
285000,2,1,1210,4895,1,0,0,3,6,710,1951
9.00E+05,4,2,1190,8190,1.5,0,0,3,7,1190,1945
399950,4,3,2150,64694,1,0,0,3,8,1450,1969
657000,5,2.5,2530,10190,1,0,0,4,7,1290,1960
436500,5,3,3110,12429,1,0,0,3,8,1790,1977
635700,4,2.5,3240,13978,1,0,0,3,9,1860,1977
907000,3,1.75,2170,12220,1,0,0,5,8,2170,1965
171500,3,1,1150,6480,1.5,0,0,4,5,1150,1946
385000,3,3.5,1370,1540,2,0,0,3,8,1100,2006
327500,4,1.75,1650,7800,1,0,0,3,8,1650,1968
675000,3,2.25,2070,2833,2,0,2,3,8,1490,1966
549900,5,3,3800,42316,1.5,0,0,4,9,3800,1984
425000,3,1,970,8040,1,0,0,3,7,970,1956
425000,3,1.5,1570,12412,1,0,3,3,8,1570,1954
685000,4,2,2260,10800,1,0,0,3,9,2260,1978
579000,4,3.25,1900,2631,2,0,0,3,9,1250,2014
220000,5,1,1260,8382,1.5,0,0,3,7,1260,1918
560000,3,2.25,2060,31400,2,0,0,3,8,2060,1984
750000,4,2.5,2680,4548,2,0,0,3,8,2680,2009
655000,4,2.5,3340,34238,1,0,0,4,8,2060,1977
605000,3,2.75,2450,5750,2,0,0,3,9,2450,2013
1400000,5,3,3850,14990,1,0,0,4,9,2290,1964
375000,3,1,1870,7671,1,0,0,4,8,1720,1937
730000,4,3.5,3370,5638,2,0,0,3,10,2250,2001
228800,4,2.5,1470,1612,2,0,0,3,7,980,2003
285000,4,1.75,2080,13629,1,0,0,4,7,1040,1955
459950,4,2,2760,21465,1,0,0,4,9,2120,1979
580000,3,2.25,1940,5980,1,0,0,3,7,1520,1987
780000,3,3,2520,2152,1.5,0,0,3,8,1560,1925
745000,5,4,4720,493534,2,0,0,5,9,3960,1975
615000,4,1.75,2300,11700,1,0,0,4,9,1960,1977
830000,4,2.25,2180,11056,1,0,0,3,8,1370,1963
605000,2,1,860,6510,1,0,0,3,7,860,1952
1380000,6,4.5,5740,10312,2,0,2,3,11,3610,2000
299000,3,1,1520,8320,1,0,0,3,6,1520,1953
469000,4,1.75,2960,11347,1,0,0,4,8,1570,1946
343000,3,1,1410,18600,1,0,0,5,7,1410,1960
429000,3,1,1540,37950,1,0,0,4,7,1090,1959
260000,3,1,1300,10139,1,0,0,3,7,1300,1962
345000,3,2.5,1990,20466,1.5,0,0,4,8,1410,1987
469000,3,1.75,1680,2400,1.5,0,0,3,7,1170,1929
230000,3,2,1450,11204,1,0,0,3,7,1450,2003
255000,3,2,1310,8454,1,0,0,3,7,1310,1994
162950,2,1,950,2784,1,0,0,4,8,950,1972
339950,5,2,1890,6050,2,0,0,4,7,1890,1944
710000,3,2,1880,3000,1,0,0,4,8,1040,1931
345000,4,1,1550,7620,1.5,0,0,3,7,1550,1957
513000,3,2.5,1810,4592,2,0,0,3,8,1810,1992
218000,4,1,1620,17500,1,0,0,3,7,1620,1962
630000,4,2,1770,6000,2,0,0,5,7,1770,1911
813000,4,2.5,3320,52707,2,0,0,3,10,3320,1999
370000,4,1,1310,6000,1.5,0,0,3,7,1310,1940
270000,3,1,1500,5605,1,0,0,5,6,750,1942
478000,3,1.75,1210,6175,1,0,0,3,7,1210,1976
332000,3,2.5,1530,9406,1,0,0,3,7,1270,1993
665000,3,1.75,1800,8000,1,0,0,3,8,1800,1972
287000,3,1.5,1150,11475,1,0,0,3,7,1150,1971
239000,3,1,1200,7810,1,0,0,4,7,1200,1967
299800,4,1.5,1530,9000,1,0,0,4,6,1530,1976
550000,4,2.25,2590,36256,2,0,0,3,8,2590,1978
275000,2,1,770,4840,1,0,0,4,7,770,1927
225000,3,1,1010,7633,1,0,0,4,6,1010,1961
237500,3,1.75,1050,7854,1,0,0,4,7,1050,1975
257500,4,2,2060,6400,1,0,0,3,7,1170,1977
395000,2,2.25,1620,1841,2,0,0,3,8,1540,2004
428000,2,2,1350,3900,1,0,0,3,8,1350,2003
420000,3,2.25,1770,8165,2,0,0,3,7,1770,1977
369950,4,2.5,2050,4502,2,0,0,3,7,2050,2005
374500,3,2.25,1400,11400,2,0,0,3,8,1400,1984
315000,4,1,1300,8400,1.5,0,0,4,7,1300,1953
430000,3,1,1150,3000,1,0,0,5,6,1150,1906
435000,4,2.5,2550,5200,2,0,0,3,7,2550,2009
615750,4,2,2140,6360,2,0,0,3,7,1840,1945
8.00E+05,3,2.5,2760,9471,1,0,2,3,8,1760,1956
180000,3,1,1960,9583,2,0,0,2,5,1960,1908
795000,4,2.5,3160,16564,2,0,0,3,10,3160,1987
606000,4,2.5,2110,13850,2,0,0,3,9,2110,1987
869950,4,2.75,3140,7928,2,0,0,3,9,3140,2013
840000,4,2.75,3040,13559,2,0,0,3,11,3040,2003
495000,4,2.5,2370,15336,2,0,0,3,8,2370,1995
1153000,3,3.25,3780,10623,1,0,1,3,11,2650,1999
677915,3,2,1740,3600,1,0,0,5,7,990,1923
445000,3,2,1620,5101,1,0,0,3,7,590,2006
590000,3,2.25,2680,41250,2,0,0,3,7,2680,1984
140000,3,1,1060,7473,1,0,0,3,7,1060,1959
625000,3,2.5,1860,10027,2,0,0,3,8,1860,1993
350900,4,2.5,2540,12843,2,0,0,3,9,2540,1992
490000,4,2.5,2650,9627,1,0,3,4,8,1610,1976
910000,4,3.5,3570,27699,2,0,0,3,11,3570,1990
940000,3,1.5,2140,3600,2,0,0,3,9,1900,1925
390000,3,1.75,1870,40250,1,0,0,5,7,1870,1959
698000,4,3.5,3630,5670,2,0,0,3,10,3630,1970
724950,4,2.5,2860,3638,1.5,0,2,5,7,1720,1924
345000,3,2.75,2190,7258,2,0,0,3,8,2190,2000
424950,5,3.5,2760,3846,2.5,0,0,3,8,2760,2013
564800,3,2.25,1990,8501,2,0,0,3,8,1990,1991
267500,3,2.25,1860,12000,1,0,0,4,7,1860,1976
495000,4,3.5,2490,18042,2,0,0,3,8,2490,2003
835000,5,4,3600,14720,1,0,2,5,8,1800,1960
619000,3,2.25,1650,946,3,0,0,3,8,1650,2014
385000,3,2.5,1520,1488,3,0,0,3,8,1520,2006
485000,4,2.75,2720,51396,2,0,0,4,8,2720,1977
540000,3,2.5,1670,5146,2,0,0,3,8,1670,1991
464000,2,2,1230,4800,2,0,0,3,7,1230,1952
785000,4,3,3370,100681,1,0,0,5,8,1920,1977
665000,6,3,2480,9720,2,0,0,3,8,2480,1972
305000,3,1.75,1650,9480,1,0,0,3,7,1220,1977
186000,3,1,1200,10080,1,0,0,4,7,1200,1969
580000,5,2,2060,6000,2,0,0,3,7,2060,1903
809000,4,1.75,1790,8372,1,0,0,4,8,1340,1976
939000,3,3.5,2450,9248,2,0,4,3,8,1960,1933
415000,4,2.5,2550,4500,2,0,0,3,7,2550,2009
648000,5,2.5,2210,10772,1,0,2,3,9,1430,1964
450000,3,1.75,1360,5445,1,0,0,4,7,1360,1957
226800,2,1,1240,11393,1,0,0,4,7,1240,1960
340000,4,2.5,2320,4142,2,0,0,3,7,2320,2010
322000,3,1.75,1510,8400,1,0,0,2,7,980,1979
720000,3,1.5,1590,7080,1,0,2,3,8,1310,1952
310000,3,1,1210,9730,1,0,0,4,7,1210,1953
1370000,4,2.75,3720,9450,1,0,4,5,10,1960,1962
185000,3,1,1150,8100,1,0,0,3,6,1150,1932
716500,5,2.75,3630,38461,2,0,0,3,11,3630,2000
629000,4,2.5,2660,22050,2,0,0,3,9,2660,1996
433200,3,2.5,2075,16200,2,0,0,3,8,2075,2002
435000,3,1.75,2030,13700,1,0,0,3,8,1630,1976
691500,4,2.5,2600,7200,2,0,0,3,7,2600,1962
719000,5,2,3110,6131,1,0,0,5,7,1560,1940
545000,3,2.5,2060,7184,2,0,0,3,8,2060,1987
334950,4,2.5,2410,7846,2,0,0,3,8,2410,1992
372000,4,1.5,1780,7914,1.5,0,0,4,7,1780,1962
802000,3,2.25,2170,5001,2,0,0,3,8,2170,2014
1187500,3,2.25,2860,10625,1,0,4,3,10,1920,1976
481000,3,2,2580,15653,1.5,0,0,3,9,2580,1990
718000,3,1.75,2280,3446,2,0,0,3,8,2280,1949
267800,2,1,700,6000,1,0,0,4,6,700,1949
1365000,4,4.75,5310,57346,2,0,0,4,11,5310,1989
6.00E+05,2,1,910,2002,1.5,0,0,3,6,910,1900
403500,3,1,1830,8004,1,0,0,3,8,1200,1960
438800,4,2.5,2770,4432,2,0,0,3,9,2770,2004
275000,3,2.5,1600,7000,2,0,0,4,8,1600,1993
665000,3,1,1650,5102,1,0,0,4,8,1300,1953
470000,2,1,1190,5200,1,0,0,5,7,1190,1912
230000,3,1.75,1140,1201,2,0,0,3,8,1140,2014
469950,3,2,1820,1357,3,0,0,3,9,1820,2014
379950,3,1.5,1690,9144,1,0,0,4,7,1140,1956
324000,2,1,820,8370,1,0,0,4,7,820,1941
460000,4,2.5,2200,6400,2,0,0,3,8,2200,2010
185850,3,1.5,1630,11662,1,0,0,3,7,1630,1943
291700,3,2.5,1970,4120,1.5,0,0,3,6,1230,1927
465000,4,2.75,2190,3267,2,0,0,3,8,2190,2004
1850000,4,3.25,2910,1880,2,0,3,5,9,1830,1914
284000,3,2.25,2080,2050,1.5,0,0,3,7,1550,2003
825000,4,2.25,2430,10050,2,0,0,4,8,2430,1979
299950,4,1.75,1560,31299,1,0,0,4,7,1560,1965
595000,4,1.5,1350,8113,1,0,0,4,7,1350,1959
570000,3,1.75,2910,37461,1,0,0,4,7,1530,1967
185000,3,1.5,1370,8470,1,0,0,4,7,1370,1961
648000,4,2.5,2380,13435,2,0,0,3,10,2380,1992
950000,4,2.75,3800,12200,2,0,3,4,10,3800,1986
920000,4,2.75,3140,9085,1,0,2,5,8,1570,1961
260000,4,1,1740,8100,1,0,0,4,7,1020,1962
585000,3,2,1670,4572,1.5,0,0,3,8,1670,1931
210000,4,2.25,1500,5393,2,0,0,3,7,1500,1999
320000,3,2.25,1650,7047,2,0,0,3,7,1650,1994
379900,3,2.5,2190,5071,2,0,0,3,8,2190,2004
342000,3,1.75,1780,10409,1,0,0,3,7,1280,1981
425000,4,1.5,1600,6180,1.5,0,0,3,6,1600,1946
445000,3,2.5,2690,21883,2,0,0,3,8,2690,1994
235000,6,3,2180,7956,2,0,0,3,7,2180,1980
